Date,Close
,AAPL
2014-09-26,22.28582763671875
2014-09-29,22.144258499145508
2014-09-30,22.28582763671875
2014-10-01,21.938541412353516
2014-10-02,22.09780502319336
2014-10-03,22.03586769104004
2014-10-06,22.03586769104004
2014-10-07,21.84342384338379
2014-10-08,22.296884536743164
2014-10-09,22.345556259155273
2014-10-10,22.281404495239258
2014-10-13,22.077898025512695
2014-10-14,21.84342384338379
2014-10-15,21.575775146484375
2014-10-16,21.292640686035156
2014-10-17,21.604530334472656
2014-10-20,22.066835403442383
2014-10-21,22.666284561157227
2014-10-22,22.781312942504883
2014-10-23,23.188316345214844
2014-10-24,23.274587631225586
2014-10-27,23.250259399414062
2014-10-28,23.61081314086914
2014-10-29,23.7435302734375
2014-10-30,23.663896560668945
2014-10-31,23.8895206451416
2014-11-03,24.19920539855957
2014-11-04,24.022239685058594
2014-11-05,24.07975196838379
2014-11-06,24.148624420166016
2014-11-07,24.217491149902344
2014-11-10,24.177499771118164
2014-11-11,24.37078094482422
2014-11-12,24.715126037597656
2014-11-13,25.06391716003418
2014-11-14,25.36605453491211
2014-11-17,25.32383918762207
2014-11-18,25.652631759643555
2014-11-19,25.474899291992188
2014-11-20,25.8392391204834
2014-11-21,25.87479019165039
2014-11-24,26.35465431213379
2014-11-25,26.125829696655273
2014-11-26,26.436847686767578
2014-11-28,26.421300888061523
2014-12-01,25.56377601623535
2014-12-02,25.466018676757812
2014-12-03,25.75482940673828
2014-12-04,25.657075881958008
2014-12-05,25.5482234954834
2014-12-08,24.97060775756836
2014-12-09,25.352720260620117
2014-12-10,24.870634078979492
2014-12-11,24.797317504882812
2014-12-12,24.377439498901367
2014-12-15,24.044204711914062
2014-12-16,23.715410232543945
2014-12-17,24.30634880065918
2014-12-18,25.026140213012695
2014-12-19,24.832862854003906
2014-12-22,25.090578079223633
2014-12-23,25.001707077026367
2014-12-24,24.883968353271484
2014-12-26,25.32383918762207
2014-12-29,25.30606460571289
2014-12-30,24.99726104736328
2014-12-31,24.521841049194336
2015-01-02,24.288576126098633
2015-01-05,23.604328155517578
2015-01-06,23.606555938720703
2015-01-07,23.937570571899414
2015-01-08,24.8572998046875
2015-01-09,24.883968353271484
2015-01-12,24.27081298828125
2015-01-13,24.486305236816406
2015-01-14,24.392993927001953
2015-01-15,23.73096466064453
2015-01-16,23.54656410217285
2015-01-20,24.153064727783203
2015-01-21,24.337453842163086
2015-01-22,24.97060775756836
2015-01-23,25.09946060180664
2015-01-26,25.126121520996094
2015-01-27,24.246376037597656
2015-01-28,25.617088317871094
2015-01-29,26.41463279724121
2015-01-30,26.02808380126953
2015-02-02,26.35465431213379
2015-02-03,26.35909652709961
2015-02-04,26.561264038085938
2015-02-05,26.75084686279297
2015-02-06,26.52557373046875
2015-02-09,26.701772689819336
2015-02-10,27.214754104614258
2015-02-11,27.852636337280273
2015-02-12,28.205034255981445
2015-02-13,28.34331512451172
2015-02-17,28.510589599609375
2015-02-18,28.709089279174805
2015-02-19,28.648874282836914
2015-02-20,28.883068084716797
2015-02-23,29.663681030273438
2015-02-24,29.478561401367188
2015-02-25,28.724708557128906
2015-02-26,29.088253021240234
2015-02-27,28.651098251342773
2015-03-02,28.79161834716797
2015-03-03,28.851839065551758
2015-03-04,28.668941497802734
2015-03-05,28.193880081176758
2015-03-06,28.236257553100586
2015-03-09,28.3566951751709
2015-03-10,27.770112991333008
2015-03-11,27.263822555541992
2015-03-12,27.756736755371094
2015-03-13,27.564922332763672
2015-03-16,27.868249893188477
2015-03-17,28.334388732910156
2015-03-18,28.65333366394043
2015-03-19,28.436994552612305
2015-03-20,28.080135345458984
2015-03-23,28.372304916381836
2015-03-24,28.256332397460938
2015-03-25,27.51808738708496
2015-03-26,27.70988655090332
2015-03-27,27.489089965820312
2015-03-30,28.184953689575195
2015-03-31,27.752273559570312
2015-04-01,27.71212387084961
2015-04-02,27.950769424438477
2015-04-06,28.403533935546875
2015-04-07,28.104663848876953
2015-04-08,28.013219833374023
2015-04-09,28.227333068847656
2015-04-10,28.347776412963867
2015-04-13,28.292015075683594
2015-04-14,28.169353485107422
2015-04-15,28.276399612426758
2015-04-16,28.140348434448242
2015-04-17,27.823637008666992
2015-04-20,28.459291458129883
2015-04-21,28.305395126342773
2015-04-22,28.686784744262695
2015-04-23,28.920970916748047
2015-04-24,29.057025909423828
2015-04-27,29.585613250732422
2015-04-28,29.119482040405273
2015-04-29,28.691247940063477
2015-04-30,27.912857055664062
2015-05-01,28.760395050048828
2015-05-04,28.704633712768555
2015-05-05,28.057828903198242
2015-05-06,27.881629943847656
2015-05-07,28.054086685180664
2015-05-08,28.582651138305664
2015-05-11,28.291492462158203
2015-05-12,28.190711975097656
2015-05-13,28.222064971923828
2015-05-14,28.880525588989258
2015-05-15,28.840206146240234
2015-05-18,29.15824317932129
2015-05-19,29.131372451782227
2015-05-20,29.129121780395508
2015-05-21,29.427000045776367
2015-05-22,29.68455696105957
2015-05-26,29.030580520629883
2015-05-27,29.57257080078125
2015-05-28,29.514347076416016
2015-05-29,29.178396224975586
2015-06-01,29.236631393432617
2015-06-02,29.10672950744629
2015-06-03,29.142562866210938
2015-06-04,28.97235679626465
2015-06-05,28.813331604003906
2015-06-08,28.622961044311523
2015-06-09,28.53785514831543
2015-06-10,28.864852905273438
2015-06-11,28.799896240234375
2015-06-12,28.48186683654785
2015-06-15,28.425870895385742
2015-06-16,28.578166961669922
2015-06-17,28.51097869873047
2015-06-18,28.64087677001953
2015-06-19,28.35420036315918
2015-06-22,28.580408096313477
2015-06-23,28.450511932373047
2015-06-24,28.692394256591797
2015-06-25,28.55577278137207
2015-06-26,28.387800216674805
2015-06-29,27.890586853027344
2015-06-30,28.092159271240234
2015-07-01,28.35420036315918
2015-07-02,28.31836700439453
2015-07-06,28.219818115234375
2015-07-07,28.150392532348633
2015-07-08,27.451614379882812
2015-07-09,26.89170265197754
2015-07-10,27.61063003540039
2015-07-13,28.143672943115234
2015-07-14,28.132476806640625
2015-07-15,28.403478622436523
2015-07-16,28.781980514526367
2015-07-17,29.030580520629883
2015-07-20,29.579307556152344
2015-07-21,29.283660888671875
2015-07-22,28.045127868652344
2015-07-23,28.031688690185547
2015-07-24,27.88387107849121
2015-07-27,27.496414184570312
2015-07-28,27.633024215698242
2015-07-29,27.545684814453125
2015-07-30,27.406818389892578
2015-07-31,27.167177200317383
2015-08-03,26.526634216308594
2015-08-04,25.675554275512695
2015-08-05,25.84576988220215
2015-08-06,25.902015686035156
2015-08-07,25.989757537841797
2015-08-10,26.934675216674805
2015-08-11,25.533042907714844
2015-08-12,25.92676544189453
2015-08-13,25.906518936157227
2015-08-14,26.0887508392334
2015-08-17,26.358726501464844
2015-08-18,26.21024513244629
2015-08-19,25.87502098083496
2015-08-20,25.34406280517578
2015-08-21,23.79395866394043
2015-08-24,23.19999885559082
2015-08-25,23.339488983154297
2015-08-26,24.67812728881836
2015-08-27,25.404809951782227
2015-08-28,25.488054275512695
2015-08-31,25.368810653686523
2015-09-01,24.234912872314453
2015-09-02,25.27431297302246
2015-09-03,24.831111907958984
2015-09-04,24.583629608154297
2015-09-08,25.26756477355957
2015-09-09,24.7816162109375
2015-09-10,25.32606315612793
2015-09-11,25.69503402709961
2015-09-14,25.9425106048584
2015-09-15,26.160749435424805
2015-09-16,26.189998626708984
2015-09-17,25.62978744506836
2015-09-18,25.5240478515625
2015-09-21,25.92000961303711
2015-09-22,25.512798309326172
2015-09-23,25.719785690307617
2015-09-24,25.872766494750977
2015-09-25,25.80752944946289
2015-09-28,25.29682159423828
2015-09-29,24.536380767822266
2015-09-30,24.81536102294922
2015-10-01,24.65337371826172
2015-10-02,24.833356857299805
2015-10-05,24.923351287841797
2015-10-06,25.042593002319336
2015-10-07,24.923351287841797
2015-10-08,24.635379791259766
2015-10-09,25.22482681274414
2015-10-12,25.107837677001953
2015-10-13,25.15057945251465
2015-10-14,24.79511070251465
2015-10-15,25.166332244873047
2015-10-16,24.981847763061523
2015-10-19,25.137081146240234
2015-10-20,25.596040725708008
2015-10-21,25.593793869018555
2015-10-22,25.985261917114258
2015-10-23,26.790693283081055
2015-10-26,25.935760498046875
2015-10-27,25.771530151367188
2015-10-28,26.83343505859375
2015-10-29,27.116912841796875
2015-10-30,26.885175704956055
2015-11-02,27.263151168823242
2015-11-03,27.575870513916016
2015-11-04,27.447635650634766
2015-11-05,27.321102142333984
2015-11-06,27.35272789001465
2015-11-09,27.242023468017578
2015-11-10,26.383438110351562
2015-11-11,26.23431968688965
2015-11-12,26.146198272705078
2015-11-13,25.382509231567383
2015-11-16,25.798242568969727
2015-11-17,25.687532424926758
2015-11-18,26.500932693481445
2015-11-19,26.837581634521484
2015-11-20,26.9550724029541
2015-11-23,26.6048583984375
2015-11-24,26.860179901123047
2015-11-25,26.66812515258789
2015-11-27,26.618419647216797
2015-11-30,26.72913360595703
2015-12-01,26.512229919433594
2015-12-02,26.272720336914062
2015-12-03,26.028705596923828
2015-12-04,26.894071578979492
2015-12-07,26.72461700439453
2015-12-08,26.713319778442383
2015-12-09,26.12360191345215
2015-12-10,26.24787139892578
2015-12-11,25.572301864624023
2015-12-14,25.414138793945312
2015-12-15,24.964515686035156
2015-12-16,25.15656852722168
2015-12-17,24.623340606689453
2015-12-18,23.956804275512695
2015-12-21,24.250532150268555
2015-12-22,24.227937698364258
2015-12-23,24.53973960876465
2015-12-24,24.408689498901367
2015-12-28,24.135303497314453
2015-12-29,24.569108963012695
2015-12-30,24.248273849487305
2015-12-31,23.782825469970703
2016-01-04,23.80315589904785
2016-01-05,23.206676483154297
2016-01-06,22.752521514892578
2016-01-07,21.792264938354492
2016-01-08,21.90749740600586
2016-01-11,22.262231826782227
2016-01-12,22.5853328704834
2016-01-13,22.004650115966797
2016-01-14,22.48590660095215
2016-01-15,21.945903778076172
2016-01-19,21.83971405029297
2016-01-20,21.869083404541016
2016-01-21,21.75836944580078
2016-01-22,22.915197372436523
2016-01-25,22.467836380004883
2016-01-26,22.59210777282715
2016-01-27,21.107656478881836
2016-01-28,21.259037017822266
2016-01-29,21.993356704711914
2016-02-01,21.787742614746094
2016-02-02,21.34715461730957
2016-02-03,21.769672393798828
2016-02-04,21.944589614868164
2016-02-05,21.358491897583008
2016-02-08,21.58338165283203
2016-02-09,21.57884979248047
2016-02-10,21.4152774810791
2016-02-11,21.285791397094727
2016-02-12,21.351675033569336
2016-02-16,21.95367431640625
2016-02-17,22.28988265991211
2016-02-18,21.867347717285156
2016-02-19,21.8173770904541
2016-02-22,22.008197784423828
2016-02-23,21.510690689086914
2016-02-24,21.83100128173828
2016-02-25,21.980939865112305
2016-02-26,22.0150146484375
2016-02-29,21.965036392211914
2016-03-01,22.837371826171875
2016-03-02,22.887344360351562
2016-03-03,23.05771827697754
2016-03-04,23.400745391845703
2016-03-07,23.141769409179688
2016-03-08,22.950946807861328
2016-03-09,22.971399307250977
2016-03-10,22.98275375366211
2016-03-11,23.230369567871094
2016-03-14,23.289430618286133
2016-03-15,23.757404327392578
2016-03-16,24.073171615600586
2016-03-17,24.0345516204834
2016-03-18,24.061805725097656
2016-03-21,24.059541702270508
2016-03-22,24.243547439575195
2016-03-23,24.109514236450195
2016-03-24,24.005016326904297
2016-03-28,23.89597511291504
2016-03-29,24.461631774902344
2016-03-30,24.888708114624023
2016-03-31,24.759218215942383
2016-04-01,24.986392974853516
2016-04-04,25.24308967590332
2016-04-05,24.945499420166016
2016-04-06,25.206743240356445
2016-04-07,24.65699005126953
2016-04-08,24.684253692626953
2016-04-11,24.766036987304688
2016-04-12,25.08861541748047
2016-04-13,25.452091217041016
2016-04-14,25.46572494506836
2016-04-15,24.954587936401367
2016-04-18,24.41619300842285
2016-04-19,24.28671646118164
2016-04-20,24.336692810058594
2016-04-21,24.073171615600586
2016-04-22,24.007287979125977
2016-04-25,23.870988845825195
2016-04-26,23.705154418945312
2016-04-27,22.22173500061035
2016-04-28,21.542499542236328
2016-04-29,21.294883728027344
2016-05-02,21.272171020507812
2016-05-03,21.622007369995117
2016-05-04,21.39711570739746
2016-05-05,21.310258865356445
2016-05-06,21.191415786743164
2016-05-09,21.207414627075195
2016-05-10,21.351396560668945
2016-05-11,21.143417358398438
2016-05-12,20.647457122802734
2016-05-13,20.6885986328125
2016-05-16,21.456531524658203
2016-05-17,21.367401123046875
2016-05-18,21.61195182800293
2016-05-19,21.52967643737793
2016-05-20,21.76279640197754
2016-05-23,22.039335250854492
2016-05-24,22.375316619873047
2016-05-25,22.7684326171875
2016-05-26,22.948984146118164
2016-05-27,22.935274124145508
2016-05-31,22.823278427124023
2016-06-01,22.503311157226562
2016-06-02,22.334178924560547
2016-06-03,22.379880905151367
2016-06-06,22.542156219482422
2016-06-07,22.633581161499023
2016-06-08,22.61301040649414
2016-06-09,22.77528953552246
2016-06-10,22.587871551513672
2016-06-13,22.247323989868164
2016-06-14,22.27475357055664
2016-06-15,22.201614379882812
2016-06-16,22.29532814025879
2016-06-17,21.787935256958008
2016-06-20,21.73537254333496
2016-06-21,21.920494079589844
2016-06-22,21.838218688964844
2016-06-23,21.963918685913086
2016-06-24,21.346826553344727
2016-06-27,21.03599739074707
2016-06-28,21.39025115966797
2016-06-29,21.575382232666016
2016-06-30,21.849651336669922
2016-07-01,21.915925979614258
2016-07-05,21.71023178100586
2016-07-06,21.833641052246094
2016-07-07,21.927349090576172
2016-07-08,22.096479415893555
2016-07-11,22.16504669189453
2016-07-12,22.26561164855957
2016-07-13,22.139907836914062
2016-07-14,22.5787296295166
2016-07-15,22.576440811157227
2016-07-18,22.816425323486328
2016-07-19,22.8255672454834
2016-07-20,22.846134185791016
2016-07-21,22.725006103515625
2016-07-22,22.54901885986328
2016-07-25,22.247323989868164
2016-07-26,22.094192504882812
2016-07-27,23.52951431274414
2016-07-28,23.847196578979492
2016-07-29,23.81748390197754
2016-08-01,24.238027572631836
2016-08-02,23.87919044494629
2016-08-03,24.17859649658203
2016-08-04,24.32796287536621
2016-08-05,24.697921752929688
2016-08-08,24.902435302734375
2016-08-09,25.0035457611084
2016-08-10,24.817419052124023
2016-08-11,24.801328659057617
2016-08-12,24.858779907226562
2016-08-15,25.157508850097656
2016-08-16,25.1345272064209
2016-08-17,25.097763061523438
2016-08-18,25.065595626831055
2016-08-19,25.129928588867188
2016-08-22,24.934612274169922
2016-08-23,25.012739181518555
2016-08-24,24.824308395385742
2016-08-25,24.718603134155273
2016-08-26,24.573837280273438
2016-08-29,24.546262741088867
2016-08-30,24.357833862304688
2016-08-31,24.38081169128418
2016-09-01,24.52558135986328
2016-09-02,24.755369186401367
2016-09-06,24.748477935791016
2016-09-07,24.900144577026367
2016-09-08,24.247535705566406
2016-09-09,23.698333740234375
2016-09-12,24.229154586791992
2016-09-13,24.805917739868164
2016-09-14,25.683727264404297
2016-09-15,26.556930541992188
2016-09-16,26.407569885253906
2016-09-19,26.09964942932129
2016-09-20,26.09735107421875
2016-09-21,26.092758178710938
2016-09-22,26.338634490966797
2016-09-23,25.89972686767578
2016-09-26,25.938800811767578
2016-09-27,25.987045288085938
2016-09-28,26.184673309326172
2016-09-29,25.77794647216797
2016-09-30,25.977859497070312
2016-10-03,25.85607147216797
2016-10-04,25.966373443603516
2016-10-05,25.977859497070312
2016-10-06,26.17088508605957
2016-10-07,26.20994758605957
2016-10-10,26.667240142822266
2016-10-11,26.72468376159668
2016-10-12,26.963661193847656
2016-10-13,26.88094139099121
2016-10-14,27.03030014038086
2016-10-17,27.011920928955078
2016-10-18,26.9935359954834
2016-10-19,26.913108825683594
2016-10-20,26.899324417114258
2016-10-21,26.79361915588379
2016-10-24,27.034900665283203
2016-10-25,27.17276954650879
2016-10-26,26.561527252197266
2016-10-27,26.306459426879883
2016-10-28,26.131818771362305
2016-10-31,26.09046173095703
2016-11-01,25.619382858276367
2016-11-02,25.642366409301758
2016-11-03,25.367507934570312
2016-11-04,25.138851165771484
2016-11-07,25.501474380493164
2016-11-08,25.651607513427734
2016-11-09,25.610027313232422
2016-11-10,24.89632797241211
2016-11-11,25.04414939880371
2016-11-14,24.415908813476562
2016-11-15,24.73927116394043
2016-11-16,25.404462814331055
2016-11-17,25.39522361755371
2016-11-18,25.420639038085938
2016-11-21,25.806354522705078
2016-11-22,25.822526931762695
2016-11-23,25.690874099731445
2016-11-25,25.82021713256836
2016-11-28,25.769399642944336
2016-11-29,25.743999481201172
2016-11-30,25.52688217163086
2016-12-01,25.28898048400879
2016-12-02,25.383678436279297
2016-12-05,25.20121192932129
2016-12-06,25.39522361755371
2016-12-07,25.644676208496094
2016-12-08,25.89643096923828
2016-12-09,26.31910514831543
2016-12-12,26.168983459472656
2016-12-13,26.605510711669922
2016-12-14,26.605510711669922
2016-12-15,26.75102996826172
2016-12-16,26.785676956176758
2016-12-19,26.940425872802734
2016-12-20,27.012020111083984
2016-12-21,27.037431716918945
2016-12-22,26.859580993652344
2016-12-23,26.912694931030273
2016-12-27,27.0836181640625
2016-12-28,26.968143463134766
2016-12-29,26.961210250854492
2016-12-30,26.75102996826172
2017-01-03,26.827247619628906
2017-01-04,26.79722023010254
2017-01-05,26.93349266052246
2017-01-06,27.233753204345703
2017-01-09,27.48320198059082
2017-01-10,27.51091957092285
2017-01-11,27.65873908996582
2017-01-12,27.543258666992188
2017-01-13,27.494752883911133
2017-01-17,27.71648597717285
2017-01-18,27.71417236328125
2017-01-19,27.665664672851562
2017-01-20,27.71648597717285
2017-01-23,27.734962463378906
2017-01-24,27.709548950195312
2017-01-25,28.150705337524414
2017-01-26,28.164566040039062
2017-01-27,28.16688346862793
2017-01-30,28.092971801757812
2017-01-31,28.028297424316406
2017-02-01,29.737472534179688
2017-02-02,29.686662673950195
2017-02-03,29.813697814941406
2017-02-06,30.093168258666992
2017-02-07,30.37956428527832
2017-02-08,30.49736976623535
2017-02-09,30.717744827270508
2017-02-10,30.648151397705078
2017-02-13,30.919565200805664
2017-02-14,31.320880889892578
2017-02-15,31.434534072875977
2017-02-16,31.397417068481445
2017-02-17,31.48325538635254
2017-02-21,31.710588455200195
2017-02-22,31.80569839477539
2017-02-23,31.671154022216797
2017-02-24,31.70131492614746
2017-02-27,31.76395034790039
2017-02-28,31.777849197387695
2017-03-01,32.4273681640625
2017-03-02,32.234832763671875
2017-03-03,32.42505645751953
2017-03-06,32.32297897338867
2017-03-07,32.36474609375
2017-03-08,32.24412536621094
2017-03-09,32.16988754272461
2017-03-10,32.27660369873047
2017-03-13,32.29051208496094
2017-03-14,32.24180221557617
2017-03-15,32.582801818847656
2017-03-16,32.63615036010742
2017-03-17,32.47377395629883
2017-03-20,32.81476593017578
2017-03-21,32.438968658447266
2017-03-22,32.80548858642578
2017-03-23,32.689510345458984
2017-03-24,32.62456130981445
2017-03-27,32.680233001708984
2017-03-28,33.35758972167969
2017-03-29,33.431819915771484
2017-03-30,33.38773727416992
2017-03-31,33.32509994506836
2017-04-03,33.33439254760742
2017-04-04,33.582603454589844
2017-04-05,33.40861892700195
2017-04-06,33.32509994506836
2017-04-07,33.25087356567383
2017-04-10,33.21144485473633
2017-04-11,32.85420608520508
2017-04-12,32.893638610839844
2017-04-13,32.719661712646484
2017-04-17,32.90060043334961
2017-04-18,32.754459381103516
2017-04-19,32.63384246826172
2017-04-20,33.04210662841797
2017-04-21,33.00265884399414
2017-04-24,33.32046890258789
2017-04-25,33.52692413330078
2017-04-26,33.32975387573242
2017-04-27,33.35526657104492
2017-04-28,33.32278823852539
2017-05-01,34.00246810913086
2017-05-02,34.21820068359375
2017-05-03,34.11381912231445
2017-05-04,33.990867614746094
2017-05-05,34.554569244384766
2017-05-08,35.494049072265625
2017-05-09,35.721370697021484
2017-05-10,35.55204391479492
2017-05-11,35.859500885009766
2017-05-12,36.36029815673828
2017-05-15,36.26712417602539
2017-05-16,36.213558197021484
2017-05-17,34.9976692199707
2017-05-18,35.53108215332031
2017-05-19,35.65219497680664
2017-05-22,35.86882781982422
2017-05-23,35.8245735168457
2017-05-24,35.71742630004883
2017-05-25,35.84086608886719
2017-05-26,35.780311584472656
2017-05-30,35.79427719116211
2017-05-31,35.58232498168945
2017-06-01,35.68014907836914
2017-06-02,36.20890808105469
2017-06-05,35.8548469543457
2017-06-06,35.97597885131836
2017-06-07,36.19025421142578
2017-06-08,36.10175704956055
2017-06-09,34.70184326171875
2017-06-12,33.87261199951172
2017-06-13,34.145145416259766
2017-06-14,33.81206130981445
2017-06-15,33.60940933227539
2017-06-16,33.138885498046875
2017-06-19,34.086910247802734
2017-06-20,33.777122497558594
2017-06-21,33.97742462158203
2017-06-22,33.921539306640625
2017-06-23,34.07293701171875
2017-06-26,33.965797424316406
2017-06-27,33.478965759277344
2017-06-28,33.968116760253906
2017-06-29,33.46731948852539
2017-06-30,33.5465202331543
2017-07-03,33.42539978027344
2017-07-05,33.56281661987305
2017-07-06,33.246036529541016
2017-07-07,33.58378219604492
2017-07-10,33.78875732421875
2017-07-11,33.89823913574219
2017-07-12,33.94716262817383
2017-07-13,34.41999816894531
2017-07-14,34.715816497802734
2017-07-17,34.836952209472656
2017-07-18,34.958065032958984
2017-07-19,35.17702102661133
2017-07-20,35.018638610839844
2017-07-21,35.00233459472656
2017-07-24,35.426265716552734
2017-07-25,35.57765579223633
2017-07-26,35.74536895751953
2017-07-27,35.06987380981445
2017-07-28,34.82297897338867
2017-07-31,34.64361572265625
2017-08-01,34.951072692871094
2017-08-02,36.602542877197266
2017-08-03,36.236854553222656
2017-08-04,36.4278564453125
2017-08-07,36.991539001464844
2017-08-08,37.2873649597168
2017-08-09,37.51564407348633
2017-08-10,36.3206901550293
2017-08-11,36.82579803466797
2017-08-14,37.38001251220703
2017-08-15,37.78923797607422
2017-08-16,37.637237548828125
2017-08-17,36.91465759277344
2017-08-18,36.830474853515625
2017-08-21,36.76265335083008
2017-08-22,37.3636360168457
2017-08-23,37.41039276123047
2017-08-24,37.244380950927734
2017-08-25,37.38234329223633
2017-08-28,37.75883865356445
2017-08-29,38.095584869384766
2017-08-30,38.19847106933594
2017-08-31,38.35045623779297
2017-09-01,38.362152099609375
2017-09-05,37.90148162841797
2017-09-06,37.86172103881836
2017-09-07,37.70972442626953
2017-09-08,37.0947151184082
2017-09-11,37.76584243774414
2017-09-12,37.61619186401367
